method,episode_index,repeat_index,dataset_index,schedule_phase,task_bucket,oracle_action,final_action,raw_terminal_penalty,legacy_raw_terminal_penalty,raw_reasoning_cost_component,raw_mode_mismatch_cost_component,raw_total_cost,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,required_modes,actual_modes,majority_pair,mismatch_bucket,selected_shared_path,selected_unshared_path,original_task_id
epsilon_exp3,3,0,15,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,5.180055,2.0,5.254155,True,True,True,fast/fast/fast/fast/fast,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,4,0,17,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,5.34756,2.0,5.42076,True,True,True,fast/fast/fast/fast/fast,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,5,0,18,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,5.236245,1.5,5.303045,True,True,True,fast/fast/fast/fast/fast,fast/deep/fast/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_storage_permission[PERSONA:Hard]
epsilon_exp3,6,0,19,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,3.877,1.0,3.9402,True,True,True,fast/fast/fast/fast/fast,deep/fast/fast/deep/fast,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:None]
epsilon_exp3,7,0,20,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.37983,1.0,4.44473,True,True,True,fast/fast/fast/fast/fast,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission[PERSONA:Easy]
epsilon_exp3,8,0,21,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,5.378,2.5,5.453,True,True,True,fast/fast/fast/fast/fast,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission|data_mode_off[PERSONA:Easy]
epsilon_exp3,9,0,22,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,3.761175,1.0,3.8258750000000004,True,True,True,fast/fast/fast/fast/fast,fast/fast/deep/fast/deep,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,10,1,1,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,3.74779,1.0,3.8136900000000002,True,True,True,fast/fast/fast/fast/fast,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,11,1,3,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,5.43225,2.5,5.5078499999999995,True,True,True,fast/fast/fast/fast/fast,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,12,1,6,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,7.68998,1.5,7.760680000000001,True,True,True,fast/fast/fast/fast/fast,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,13,1,15,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.445755,1.5,4.513855,True,True,True,fast/fast/fast/fast/fast,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,14,1,17,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,6.093,2.5,6.1667,True,True,True,fast/fast/fast/fast/fast,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,15,1,18,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,3.3998,1.0,3.4736,True,True,True,fast/fast/fast/fast/fast,fast/fast/deep/fast/deep,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,False,True,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_storage_permission[PERSONA:Hard]
epsilon_exp3,16,1,19,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.159005,1.5,4.225505,True,True,True,fast/fast/fast/fast/fast,deep/fast/deep/fast/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:None]
epsilon_exp3,17,1,20,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.6519,2.0,4.7313,True,True,True,fast/fast/fast/fast/fast,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission[PERSONA:Easy]
epsilon_exp3,18,1,21,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.115375,1.5,4.180575,True,True,True,fast/fast/fast/fast/fast,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission|data_mode_off[PERSONA:Easy]
epsilon_exp3,19,1,22,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.590805,2.0,4.655905,True,True,True,fast/fast/fast/fast/fast,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,20,2,1,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.124155,1.5,4.203355,True,True,True,fast/fast/fast/fast/fast,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,21,2,3,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,3.74987,1.0,3.82007,True,True,True,fast/fast/fast/fast/fast,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,False,True,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,22,2,6,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,9.658625,2.0,9.734625000000001,True,True,True,fast/fast/fast/fast/fast,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,23,2,15,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.59633,1.5,4.66223,True,True,True,fast/fast/fast/fast/fast,fast/deep/fast/deep/deep,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,24,2,17,trap_pre_switch,trap_favoring,repair_all,repair_all,0.0,0.0,4.04759,1.0,4.109089999999999,True,True,True,fast/fast/fast/fast/fast,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,25,2,2,target_post_switch,target_favoring,repair_all,transfer,18.5,14.5,4.08635,1.5,22.65695,False,True,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,26,2,9,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.17893,0.0,10.252130000000001,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,27,2,10,target_post_switch,target_favoring,repair_subset,transfer,22.5,18.5,4.08065,0.0,26.655949999999997,False,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,28,2,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,3.77132,0.0,9.85012,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,29,2,16,target_post_switch,target_favoring,repair_all,repair_subset,14.0,5.0,6.383985,6.0,20.442685,False,False,False,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,30,3,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,5.3038,5.0,5.364199999999999,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/fast/deep,mostly_fast_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,31,3,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,6.174755,6.5,6.2302550000000005,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/fast/fast,mostly_fast_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
epsilon_exp3,32,3,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.46962,0.0,3.54792,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
epsilon_exp3,33,3,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.67905,1.5,3.7416500000000004,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,34,3,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.30228,2.0,4.371379999999999,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
epsilon_exp3,35,3,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,3.93393,0.0,14.00693,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,36,3,9,target_post_switch,target_favoring,repair_subset,repair_all,10.0,6.0,5.69113,0.5,15.765530000000002,False,True,False,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,37,3,10,target_post_switch,target_favoring,repair_subset,transfer,22.5,18.5,4.84341,0.5,27.421010000000003,False,False,False,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,38,3,13,target_post_switch,target_favoring,repair_subset,repair_subset,17.0,13.0,5.87011,2.0,22.94191,False,False,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,39,3,16,target_post_switch,target_favoring,repair_all,transfer,22.5,18.5,5.21617,2.0,27.78427,False,True,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,40,4,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.871715,3.0,3.931715,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,41,4,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,5.141805,5.0,5.201205,True,True,True,fast/deep/deep/deep/deep,deep/fast/fast/deep/fast,mostly_fast_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
epsilon_exp3,42,4,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.09659,0.0,3.17089,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
epsilon_exp3,43,4,35,target_post_switch,target_favoring,repair_all,repair_subset,12.0,5.0,4.059875,1.5,16.131675,False,False,False,fast/deep/deep/deep/deep,fast/deep/deep/fast/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,44,4,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.66012,3.0,4.72812,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
epsilon_exp3,45,4,2,target_post_switch,target_favoring,repair_all,repair_subset,10.0,5.0,4.87649,2.0,14.94979,False,True,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,46,4,9,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,3.0,4.75536,2.0,16.82276,False,False,False,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,47,4,10,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,3.0,3.94247,1.5,16.01987,False,False,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,48,4,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,3.7562,0.0,9.8238,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,49,4,16,target_post_switch,target_favoring,repair_all,repair_subset,21.0,17.0,4.058775,3.0,25.119375,False,False,False,fast/deep/deep/deep/deep,fast/deep/fast/fast/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,50,5,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.07367,0.5,4.1481699999999995,True,True,True,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,51,5,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.07531,0.0,3.15071,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
epsilon_exp3,52,5,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.16524,2.0,4.23834,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
epsilon_exp3,53,5,35,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.9137,0.0,3.9887,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,54,5,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.294865,3.0,4.360964999999999,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/fast/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,True,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
epsilon_exp3,55,5,2,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.58911,0.0,3.66391,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,56,5,9,target_post_switch,target_favoring,repair_subset,repair_subset,12.0,3.0,4.886575,3.5,16.954275,False,False,False,fast/deep/deep/deep/deep,deep/fast/fast/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,57,5,10,target_post_switch,target_favoring,repair_subset,transfer,22.5,18.5,4.587615,1.5,27.158915,False,False,False,fast/deep/deep/deep/deep,fast/deep/fast/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,58,5,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,3.73604,0.0,9.81034,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,59,5,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.77673,0.0,4.85103,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,60,6,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.53584,0.0,3.6041399999999997,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,61,6,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.4836,1.5,3.5582000000000003,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
epsilon_exp3,62,6,34,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,6.81038,1.5,6.87828,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
epsilon_exp3,63,6,35,target_post_switch,target_favoring,repair_all,transfer,18.0,12.5,3.82998,0.0,21.90498,False,True,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,64,6,36,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,4.04428,1.5,4.110379999999999,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
epsilon_exp3,65,6,2,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,6.14436,3.5,6.20926,True,True,True,fast/deep/deep/deep/deep,deep/fast/deep/deep/fast,mostly_deep_vs_mostly_deep_required,both_mismatch_types,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,66,6,9,target_post_switch,target_favoring,repair_subset,transfer,23.5,19.5,4.528695,3.0,28.089595,False,False,False,fast/deep/deep/deep/deep,fast/fast/deep/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
epsilon_exp3,67,6,10,target_post_switch,target_favoring,repair_subset,transfer,22.5,18.5,4.83445,0.5,27.41055,False,False,False,fast/deep/deep/deep/deep,deep/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
epsilon_exp3,68,6,13,target_post_switch,target_favoring,repair_subset,repair_subset,6.0,2.0,4.19209,0.0,10.26689,True,False,False,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
epsilon_exp3,69,6,16,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,5.252295,3.0,5.318495,True,True,True,fast/deep/deep/deep/deep,fast/fast/fast/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,70,7,32,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,2.91949,0.0,2.9948900000000003,True,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
epsilon_exp3,71,7,33,target_post_switch,target_favoring,repair_all,repair_all,0.0,0.0,3.864615,3.0,3.925615,True,True,True,fast/deep/deep/deep/deep,fast/fast/deep/deep/fast,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
