episode_index,repeat_index,dataset_index,schedule_phase,oracle_action,expected_terminal_action,repairability,original_task_id,oracle_selected_blockers,oracle_deferred_blockers,oracle_actions,stage5_success_condition,stage5_required_postchecks,old_final,old_terminal,old_total,old_reasoning,old_modecost_report,old_pair,old_pattern,old_actual_modes,old_required_modes,old_clear,old_aux,old_strict,old_shared,old_path_prob,old_stage_probs,old_route,old_path,old_suffix,old_replay_tools,old_executed_tools,old_missing_blockers,old_missing_tools,old_terminal_reasons,old_transition,old_cause,pf_final,pf_terminal,pf_total,pf_reasoning,pf_modecost_report,pf_pair,pf_pattern,pf_actual_modes,pf_required_modes,pf_clear,pf_aux,pf_strict,pf_shared,pf_path_prob,pf_stage_probs,pf_route,pf_path,pf_suffix,pf_replay_tools,pf_executed_tools,pf_missing_blockers,pf_missing_tools,pf_terminal_reasons,pf_transition,pf_cause,delta_terminal_pf_minus_old,delta_total_pf_minus_old,terminal_improved,terminal_worse,pair_change
10,1,1,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],airplane_mode_on|bad_wifi_calling|break_app_storage_permission,,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,4.460785,4.382485,1.5,mostly_deep_vs_mostly_fast_required,fdddf on fffff,fdddf,fffff,True,True,True,True,0.0015679761564031073,"{""stage1"": 0.1693414248915356, ""stage2"": 0.3333333333333333, ""stage3"": 0.3333333333333333, ""stage4"": 0.25, ""stage5"": 0.3333333333333333}",barrier_stage1_gate > barrier_stage2_gate > barrier_stage3_gate > barrier_stage4_gate > trap_stage5_terminal,stage1_n5__from__root__c05 > stage2_n5__from__n0005__c03 > stage3_n5__from__n0022__c03 > stage4_n5__from__n0073__c04 > stage5_n4__from__n0215__c02,stage4_n5__from__n0073__c04 > stage5_n4__from__n0215__c02,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,4.188409999999999,4.11011,1.5,mostly_deep_vs_mostly_fast_required,fdddf on fffff,fdddf,fffff,True,True,True,True,0.0014831215777677976,"{""stage1"": 0.16017713039892217, ""stage2"": 0.3333333333333333, ""stage3"": 0.3333333333333333, ""stage4"": 0.25, ""stage5"": 0.3333333333333333}",barrier_stage1_gate > barrier_stage2_gate > barrier_stage3_gate > barrier_stage4_gate > trap_stage5_terminal,stage1_n5__from__root__c05 > stage2_n5__from__n0005__c03 > stage3_n5__from__n0022__c03 > stage4_n5__from__n0073__c04 > stage5_n4__from__n0215__c02,stage4_n5__from__n0073__c04 > stage5_n4__from__n0215__c02,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-0.27237500000000026,False,False,fdddf on fffff -> fdddf on fffff
11,1,3,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],airplane_mode_on|bad_wifi_calling|break_app_sms_permission,,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,3.81557,3.74987,1.0,mostly_fast_vs_mostly_fast_required,fffdd on fffff,fffdd,fffff,True,True,True,True,0.0008338247103066377,"{""stage1"": 0.1818005171970435, ""stage2"": 0.1690606594834688, ""stage3"": 0.43406730078727396, ""stage4"": 0.25, ""stage5"": 0.25}",general_stage1_intake > general_stage2_core > trap_stage3_network > general_stage4_verify > target_stage5_decision,stage1_n1__from__root__c01 > stage2_n2__from__n0001__c02 > stage3_n4__from__n0007__c03 > stage4_n3__from__n0027__c02 > stage5_n2__from__n0080__c02,stage4_n3__from__n0027__c02 > stage5_n2__from__n0080__c02,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,3.80357,3.73787,1.0,mostly_fast_vs_mostly_fast_required,fffdd on fffff,fffdd,fffff,True,True,True,True,0.0008371002748337448,"{""stage1"": 0.1830669378613867, ""stage2"": 0.16851643037716418, ""stage3"": 0.4341554917626292, ""stage4"": 0.25, ""stage5"": 0.25}",general_stage1_intake > general_stage2_core > trap_stage3_network > general_stage4_verify > target_stage5_decision,stage1_n1__from__root__c01 > stage2_n2__from__n0001__c02 > stage3_n4__from__n0007__c03 > stage4_n3__from__n0027__c02 > stage5_n2__from__n0080__c02,stage4_n3__from__n0027__c02 > stage5_n2__from__n0080__c02,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-0.01200000000000001,False,False,fffdd on fffff -> fffdd on fffff
12,1,6,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling[PERSONA:Easy],bad_wifi_calling,,toggle_wifi_calling,can_send_mms_true,can_send_mms,repair_all,0.0,8.35895,8.28545,2.0,mostly_deep_vs_mostly_fast_required,dfddd on fffff,dfddd,fffff,True,True,True,True,0.01159229879373776,"{""stage1"": 0.20388136229910164, ""stage2"": 0.4548644824819807, ""stage3"": 0.25, ""stage4"": 1.0, ""stage5"": 0.5}",target_stage1_handoff > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_decision,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n2__from__n0013__c01 > stage4_n1__from__n0043__c01 > stage5_n2__from__n0122__c02,stage4_n1__from__n0043__c01 > stage5_n2__from__n0122__c02,toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling,check_wifi_calling_status|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,9.179604999999999,9.106105,2.0,mostly_deep_vs_mostly_fast_required,dfddd on fffff,dfddd,fffff,True,True,True,True,0.011643532671661534,"{""stage1"": 0.20516328671192785, ""stage2"": 0.4540201264375474, ""stage3"": 0.25, ""stage4"": 1.0, ""stage5"": 0.5}",target_stage1_handoff > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_decision,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n2__from__n0013__c01 > stage4_n1__from__n0043__c01 > stage5_n2__from__n0122__c02,stage4_n1__from__n0043__c01 > stage5_n2__from__n0122__c02,toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling,check_wifi_calling_status|can_send_mms|check_network_status|check_apn_settings,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,0.8206549999999986,False,False,dfddd on fffff -> dfddd on fffff
13,1,15,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],bad_wifi_calling|break_app_storage_permission,,toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,5.0727,4.9992,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.00246468661352512,"{""stage1"": 0.2403031966387876, ""stage2"": 0.24615768559050044, ""stage3"": 0.3333333333333333, ""stage4"": 0.25, ""stage5"": 0.5}",trap_stage1_intake > general_stage2_roaming > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,stage1_n4__from__root__c04 > stage2_n4__from__n0004__c04 > stage3_n5__from__n0018__c03 > stage4_n2__from__n0061__c01 > stage5_n1__from__n0172__c01,stage4_n2__from__n0061__c01 > stage5_n1__from__n0172__c01,toggle_wifi_calling|grant_app_permission,check_wifi_calling_status|check_app_permissions|can_send_mms|check_network_status|check_network_mode_preference,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,5.401325,5.327825,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.0024994555542625263,"{""stage1"": 0.2458174341755607, ""stage2"": 0.24403042649716408, ""stage3"": 0.3333333333333333, ""stage4"": 0.25, ""stage5"": 0.5}",trap_stage1_intake > general_stage2_roaming > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,stage1_n4__from__root__c04 > stage2_n4__from__n0004__c04 > stage3_n5__from__n0018__c03 > stage4_n2__from__n0061__c01 > stage5_n1__from__n0172__c01,stage4_n2__from__n0061__c01 > stage5_n1__from__n0172__c01,toggle_wifi_calling|grant_app_permission,check_wifi_calling_status|check_app_permissions|can_send_mms|check_network_status|check_apn_settings,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,0.3286249999999997,False,False,fdddd on fffff -> fdddd on fffff
14,1,17,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None],bad_wifi_calling|break_app_sms_permission,,toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,5.104385,5.029685,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.014775729280898556,"{""stage1"": 0.21056359621376933, ""stage2"": 0.2806891513364518, ""stage3"": 0.5, ""stage4"": 1.0, ""stage5"": 0.5}",trap_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,stage1_n4__from__root__c04 > stage2_n1__from__n0004__c01 > stage3_n2__from__n0015__c02 > stage4_n1__from__n0051__c01 > stage5_n1__from__n0144__c01,stage4_n1__from__n0051__c01 > stage5_n1__from__n0144__c01,toggle_wifi_calling|grant_app_permission,check_wifi_calling_status|check_app_permissions|can_send_mms|check_network_status|check_apn_settings,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,5.06901,4.99431,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.014968504944139613,"{""stage1"": 0.21441209447009643, ""stage2"": 0.2792473993807702, ""stage3"": 0.5, ""stage4"": 1.0, ""stage5"": 0.5}",trap_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,stage1_n4__from__root__c04 > stage2_n1__from__n0004__c01 > stage3_n2__from__n0015__c02 > stage4_n1__from__n0051__c01 > stage5_n1__from__n0144__c01,stage4_n1__from__n0051__c01 > stage5_n1__from__n0144__c01,toggle_wifi_calling|grant_app_permission,check_wifi_calling_status|check_app_permissions|can_send_mms|check_network_status|check_network_mode_preference,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-0.035375000000000156,False,False,fdddd on fffff -> fdddd on fffff
15,1,18,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_storage_permission[PERSONA:Hard],bad_network_preference|bad_wifi_calling|break_app_storage_permission,,set_network_mode_preference|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,6.4544250000000005,6.380625,2.5,mostly_deep_vs_mostly_fast_required,ddddd on fffff,ddddd,fffff,True,True,True,True,0.014295290451688262,"{""stage1"": 0.1676915658085585, ""stage2"": 0.3110810577978687, ""stage3"": 0.5480727283138916, ""stage4"": 1.0, ""stage5"": 0.5}",target_stage1_handoff > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,stage1_n3__from__root__c03 > stage2_n1__from__n0003__c01 > stage3_n2__from__n0012__c02 > stage4_n1__from__n0042__c01 > stage5_n1__from__n0121__c01,stage4_n1__from__n0042__c01 > stage5_n1__from__n0121__c01,set_network_mode_preference|toggle_wifi_calling|grant_app_permission,check_network_mode_preference|check_wifi_calling_status|check_app_permissions|can_send_mms|check_network_status|check_sim_status,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,6.082175,6.008375,2.5,mostly_deep_vs_mostly_fast_required,ddddd on fffff,ddddd,fffff,True,True,True,True,0.014293462646250369,"{""stage1"": 0.16491411165339728, ""stage2"": 0.31627978476197033, ""stage3"": 0.5480727283138916, ""stage4"": 1.0, ""stage5"": 0.5}",target_stage1_handoff > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,stage1_n3__from__root__c03 > stage2_n1__from__n0003__c01 > stage3_n2__from__n0012__c02 > stage4_n1__from__n0042__c01 > stage5_n1__from__n0121__c01,stage4_n1__from__n0042__c01 > stage5_n1__from__n0121__c01,set_network_mode_preference|toggle_wifi_calling|grant_app_permission,check_network_mode_preference|check_wifi_calling_status|check_app_permissions|can_send_mms|check_network_status|check_sim_status,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-0.3722500000000002,False,False,ddddd on fffff -> ddddd on fffff
16,1,19,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:None],data_mode_off|bad_wifi_calling|break_app_sms_permission,,toggle_data|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,4.749295,4.670495,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.026075142920701486,"{""stage1"": 0.18937802363002193, ""stage2"": 0.5507533011674712, ""stage3"": 0.5, ""stage4"": 1.0, ""stage5"": 0.5}",general_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,stage1_n1__from__root__c01 > stage2_n1__from__n0001__c01 > stage3_n1__from__n0006__c01 > stage4_n1__from__n0023__c01 > stage5_n2__from__n0074__c02,stage4_n1__from__n0023__c01 > stage5_n2__from__n0074__c02,toggle_data|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,4.7467950000000005,4.667995,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.0263412606537195,"{""stage1"": 0.1919363821173527, ""stage2"": 0.5489581571380057, ""stage3"": 0.5, ""stage4"": 1.0, ""stage5"": 0.5}",general_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,stage1_n1__from__root__c01 > stage2_n1__from__n0001__c01 > stage3_n1__from__n0006__c01 > stage4_n1__from__n0023__c01 > stage5_n2__from__n0074__c02,stage4_n1__from__n0023__c01 > stage5_n2__from__n0074__c02,toggle_data|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-0.0024999999999995026,False,False,fdddd on fffff -> fdddd on fffff
17,1,20,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission[PERSONA:Easy],bad_network_preference|bad_wifi_calling|break_app_sms_permission,,set_network_mode_preference|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,4.92778,4.86038,2.0,mostly_deep_vs_mostly_fast_required,dfddd on fffff,dfddd,fffff,True,True,True,True,0.006165010078011912,"{""stage1"": 0.3305646965767434, ""stage2"": 0.2671922446811341, ""stage3"": 0.4187981191357225, ""stage4"": 0.3333333333333333, ""stage5"": 0.5}",general_stage1_verify > trap_stage2_router > general_stage3_network > general_stage4_repair > target_stage5_decision,stage1_n2__from__root__c02 > stage2_n3__from__n0002__c03 > stage3_n3__from__n0011__c01 > stage4_n2__from__n0038__c01 > stage5_n2__from__n0110__c02,stage4_n2__from__n0038__c01 > stage5_n2__from__n0110__c02,set_network_mode_preference|toggle_wifi_calling|grant_app_permission,check_network_mode_preference|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,5.532155,5.464755,2.0,mostly_deep_vs_mostly_fast_required,dfddd on fffff,dfddd,fffff,True,True,True,True,0.006229145016782415,"{""stage1"": 0.3337778483769448, ""stage2"": 0.2677359493428313, ""stage3"": 0.4182302992154759, ""stage4"": 0.3333333333333333, ""stage5"": 0.5}",general_stage1_verify > trap_stage2_router > general_stage3_network > general_stage4_repair > target_stage5_decision,stage1_n2__from__root__c02 > stage2_n3__from__n0002__c03 > stage3_n3__from__n0011__c01 > stage4_n2__from__n0038__c01 > stage5_n2__from__n0110__c02,stage4_n2__from__n0038__c01 > stage5_n2__from__n0110__c02,set_network_mode_preference|toggle_wifi_calling|grant_app_permission,check_network_mode_preference|check_wifi_calling_status|check_app_permissions|can_send_mms|check_network_status|check_sim_status,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,0.6043750000000001,False,False,dfddd on fffff -> dfddd on fffff
18,1,21,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling|break_app_storage_permission|data_mode_off[PERSONA:Easy],data_mode_off|bad_wifi_calling|break_app_storage_permission,,toggle_data|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,2.86295,2.80525,0.5,mostly_fast_vs_mostly_fast_required,ffdff on fffff,ffdff,fffff,True,True,True,True,0.0009794776639489118,"{""stage1"": 0.20266435077612938, ""stage2"": 0.16452816272840776, ""stage3"": 0.4699989737229156, ""stage4"": 0.25, ""stage5"": 0.25}",trap_stage1_intake > trap_stage2_router > barrier_stage3_gate > trap_stage4_execute > trap_stage5_terminal,stage1_n4__from__root__c04 > stage2_n3__from__n0004__c03 > stage3_n5__from__n0017__c03 > stage4_n4__from__n0058__c03 > stage5_n4__from__n0164__c03,stage4_n4__from__n0058__c03 > stage5_n4__from__n0164__c03,toggle_data|grant_app_permission|toggle_wifi_calling,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,2.86855,2.81085,0.5,mostly_fast_vs_mostly_fast_required,ffdff on fffff,ffdff,fffff,True,True,True,True,0.000999929909350927,"{""stage1"": 0.20777045552632334, ""stage2"": 0.16398140479010992, ""stage3"": 0.46958168196857647, ""stage4"": 0.25, ""stage5"": 0.25}",trap_stage1_intake > trap_stage2_router > barrier_stage3_gate > trap_stage4_execute > trap_stage5_terminal,stage1_n4__from__root__c04 > stage2_n3__from__n0004__c03 > stage3_n5__from__n0017__c03 > stage4_n4__from__n0058__c03 > stage5_n4__from__n0164__c03,stage4_n4__from__n0058__c03 > stage5_n4__from__n0164__c03,toggle_data|grant_app_permission|toggle_wifi_calling,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,0.005599999999999827,False,False,ffdff on fffff -> ffdff on fffff
19,1,22,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_wifi_calling[PERSONA:Easy],airplane_mode_on|bad_wifi_calling,,toggle_airplane_mode|toggle_wifi_calling,can_send_mms_true,can_send_mms,repair_all,0.0,4.110765,4.049065,1.5,mostly_deep_vs_mostly_fast_required,dfddf on fffff,dfddf,fffff,True,True,True,True,0.005111220249306238,"{""stage1"": 0.14156109409129974, ""stage2"": 0.5000286998194448, ""stage3"": 0.43324843595676815, ""stage4"": 0.6666666666666666, ""stage5"": 0.25}",target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n3__from__root__c03 > stage2_n3__from__n0003__c03 > stage3_n3__from__n0014__c01 > stage4_n3__from__n0047__c02 > stage5_n4__from__n0134__c04,stage4_n3__from__n0047__c02 > stage5_n4__from__n0134__c04,toggle_airplane_mode|toggle_wifi_calling,check_network_status|check_wifi_calling_status|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,4.110765,4.049065,1.5,mostly_deep_vs_mostly_fast_required,dfddf on fffff,dfddf,fffff,True,True,True,True,0.00518411867450347,"{""stage1"": 0.14134459362995705, ""stage2"": 0.5091760420650028, ""stage3"": 0.4321942879253822, ""stage4"": 0.6666666666666666, ""stage5"": 0.25}",target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n3__from__root__c03 > stage2_n3__from__n0003__c03 > stage3_n3__from__n0014__c01 > stage4_n3__from__n0047__c02 > stage5_n4__from__n0134__c04,stage4_n3__from__n0047__c02 > stage5_n4__from__n0134__c04,toggle_airplane_mode|toggle_wifi_calling,check_network_status|check_wifi_calling_status|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,0.0,False,False,dfddf on fffff -> dfddf on fffff
20,2,1,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],airplane_mode_on|bad_wifi_calling|break_app_storage_permission,,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,4.800825,4.724525,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.004832355417306382,"{""stage1"": 0.19798800160431287, ""stage2"": 0.31446497318313626, ""stage3"": 0.465692205283765, ""stage4"": 0.3333333333333333, ""stage5"": 0.5}",barrier_stage1_gate > barrier_stage2_gate > general_stage3_network > general_stage4_repair > target_stage5_verify,stage1_n5__from__root__c05 > stage2_n5__from__n0005__c03 > stage3_n3__from__n0022__c01 > stage4_n2__from__n0071__c01 > stage5_n1__from__n0206__c01,stage4_n2__from__n0071__c01 > stage5_n1__from__n0206__c01,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,4.7898249999999996,4.713525,2.0,mostly_deep_vs_mostly_fast_required,fdddd on fffff,fdddd,fffff,True,True,True,True,0.0047184452780369285,"{""stage1"": 0.1889498878308015, ""stage2"": 0.3220521278423733, ""stage3"": 0.46524033707113943, ""stage4"": 0.3333333333333333, ""stage5"": 0.5}",barrier_stage1_gate > barrier_stage2_gate > general_stage3_network > general_stage4_repair > target_stage5_verify,stage1_n5__from__root__c05 > stage2_n5__from__n0005__c03 > stage3_n3__from__n0022__c01 > stage4_n2__from__n0071__c01 > stage5_n1__from__n0206__c01,stage4_n2__from__n0071__c01 > stage5_n1__from__n0206__c01,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,-0.01100000000000012,False,False,fdddd on fffff -> fdddd on fffff
21,2,3,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None],airplane_mode_on|bad_wifi_calling|break_app_sms_permission,,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,can_send_mms_true,can_send_mms,repair_all,0.0,3.59797,3.53707,1.0,mostly_fast_vs_mostly_fast_required,ffddf on fffff,ffddf,fffff,True,True,True,True,0.00595116503118115,"{""stage1"": 0.18176862197203122, ""stage2"": 0.4573000767135461, ""stage3"": 0.42956912107406253, ""stage4"": 0.6666666666666666, ""stage5"": 0.25}",general_stage1_intake > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n1__from__root__c01 > stage2_n3__from__n0001__c03 > stage3_n3__from__n0008__c01 > stage4_n3__from__n0029__c02 > stage5_n4__from__n0088__c04,stage4_n3__from__n0029__c02 > stage5_n4__from__n0088__c04,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,3.59797,3.53707,1.0,mostly_fast_vs_mostly_fast_required,ffddf on fffff,ffddf,fffff,True,True,True,True,0.006066222013013483,"{""stage1"": 0.1855486125425611, ""stage2"": 0.4581036652690239, ""stage3"": 0.42820139053175493, ""stage4"": 0.6666666666666666, ""stage5"": 0.25}",general_stage1_intake > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,stage1_n1__from__root__c01 > stage2_n3__from__n0001__c03 > stage3_n3__from__n0008__c01 > stage4_n3__from__n0029__c02 > stage5_n4__from__n0088__c04,stage4_n3__from__n0029__c02 > stage5_n4__from__n0088__c04,toggle_airplane_mode|toggle_wifi_calling|grant_app_permission,check_network_status|check_wifi_calling_status|check_app_permissions|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,0.0,False,False,ffddf on fffff -> ffddf on fffff
22,2,6,trap_pre_switch,repair_all,repair_all,repairable,[mms_issue]bad_wifi_calling[PERSONA:Easy],bad_wifi_calling,,toggle_wifi_calling,can_send_mms_true,can_send_mms,repair_all,0.0,4.407455,4.333855,2.0,mostly_deep_vs_mostly_fast_required,dfddd on fffff,dfddd,fffff,True,True,True,True,0.002211841690348997,"{""stage1"": 0.12289031598115438, ""stage2"": 0.4397901393688808, ""stage3"": 0.3274016607569896, ""stage4"": 0.25, ""stage5"": 0.5}",target_stage1_handoff > general_stage2_core > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n5__from__n0013__c04 > stage4_n2__from__n0046__c01 > stage5_n1__from__n0129__c01,stage4_n2__from__n0046__c01 > stage5_n1__from__n0129__c01,toggle_wifi_calling,check_wifi_calling_status|can_send_mms,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,repair_all,0.0,9.17458,9.10098,2.0,mostly_deep_vs_mostly_fast_required,dfddd on fffff,dfddd,fffff,True,True,True,True,0.002098637132573721,"{""stage1"": 0.12263359561297871, ""stage2"": 0.4163835382802823, ""stage3"": 0.3287943352587304, ""stage4"": 0.25, ""stage5"": 0.5}",target_stage1_handoff > general_stage2_core > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,stage1_n3__from__root__c03 > stage2_n2__from__n0003__c02 > stage3_n5__from__n0013__c04 > stage4_n2__from__n0046__c01 > stage5_n1__from__n0129__c01,stage4_n2__from__n0046__c01 > stage5_n1__from__n0129__c01,toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling|toggle_wifi_calling,check_wifi_calling_status|can_send_mms|check_network_status|check_apn_settings,,,,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,4.767125000000001,False,False,dfddd on fffff -> dfddd on fffff
