run,episode_index,dataset_index,oracle_action,final_action,transition,cause,terminal,total,pattern,pair,shared,missing_blockers,missing_tools,replay_tools,terminal_reasons,suffix,original_task_id
probfloor0002,85,2,repair_all,repair_subset,repair_all_to_repair_subset,subset_mismatch_with_missing_oracle_repair_tools,10.0,14.57016,dfddd on fdddd,mostly_deep_vs_mostly_deep_required,True,airplane_mode_on|unseat_sim_card,reseat_sim_card|toggle_airplane_mode,set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,subset_mismatch_base_plus_linear|local_clear_failure_floor_10,stage4_n2__from__n0047__c01 > stage5_n2__from__n0133__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
probfloor0002,86,9,repair_subset,repair_subset,matched_terminal_action,policy_action_violation,6.0,10.9333,ddddd on fdddd,mostly_deep_vs_mostly_deep_required,True,,,toggle_airplane_mode|reseat_sim_card|toggle_data|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,clear_but_aux_failure_floor_6,stage4_n1__from__n0041__c01 > stage5_n1__from__n0120__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
probfloor0002,87,10,repair_subset,transfer,local_to_transfer,over_transfer_on_local_oracle,23.5,27.47424,ffddd on fdddd,mostly_deep_vs_mostly_deep_required,True,airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card,grant_app_permission|reboot_device|reseat_sim_card|reset_apn_settings|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_wifi_calling,,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12|invalid_local_transfer_floor_18,stage4_n3__from__n0065__c02 > stage5_n1__from__n0187__c01,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
probfloor0002,88,13,repair_subset,repair_subset,matched_terminal_action,subset_mismatch_with_missing_oracle_repair_tools,17.0,22.91735,dfddf on fdddd,mostly_deep_vs_mostly_deep_required,True,airplane_mode_on|bad_network_preference|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off,reseat_sim_card|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_roaming,toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12,stage4_n3__from__n0044__c02 > stage5_n4__from__n0124__c04,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
probfloor0002,89,16,repair_all,repair_subset,repair_all_to_repair_subset,subset_mismatch_with_missing_oracle_repair_tools,15.0,20.17665,ffddf on fdddd,mostly_fast_vs_mostly_deep_required,True,airplane_mode_on|bad_network_preference|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off,reseat_sim_card|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_roaming,toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|fast_path_on_deep_required_clear_failure_floor_14,stage4_n3__from__n0053__c02 > stage5_n4__from__n0147__c04,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
probfloor0002,90,32,repair_all,repair_all,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,3.09564,ffddd on fdddd,mostly_deep_vs_mostly_deep_required,False,,,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,,stage4_n5__from__n0028__c04 > stage5_n5__from__n0086__c03,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
probfloor0002,91,33,repair_all,repair_all,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,4.2896,dfddd on fdddd,mostly_deep_vs_mostly_deep_required,True,,,reseat_sim_card|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,,stage4_n2__from__n0044__c01 > stage5_n2__from__n0123__c02,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
probfloor0002,92,34,repair_all,repair_all,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,3.948855,fdddf on fdddd,mostly_deep_vs_mostly_deep_required,True,,,toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,,stage4_n5__from__n0070__c04 > stage5_n4__from__n0205__c02,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
probfloor0002,93,35,repair_all,repair_all,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,3.6421799999999998,fdddd on fdddd,mostly_deep_vs_mostly_deep_required,False,,,toggle_airplane_mode|toggle_roaming|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,,stage4_n5__from__n0070__c04 > stage5_n5__from__n0205__c03,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
probfloor0002,94,36,repair_all,repair_all,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,4.64671,fdfdf on fdddd,mostly_fast_vs_mostly_deep_required,True,,,reseat_sim_card|toggle_data|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,,stage4_n5__from__n0072__c04 > stage5_n4__from__n0211__c02,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
probfloor0002,95,2,repair_all,repair_all,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,4.60583,dfddd on fdddd,mostly_deep_vs_mostly_deep_required,True,,,toggle_airplane_mode|reseat_sim_card|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,,stage4_n3__from__n0044__c02 > stage5_n2__from__n0124__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
probfloor0002,96,9,repair_subset,repair_subset,matched_terminal_action,subset_mismatch_terminal_decision,12.0,16.05652,ffddd on fdddd,mostly_deep_vs_mostly_deep_required,True,,,toggle_airplane_mode|reseat_sim_card|toggle_data|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12,stage4_n3__from__n0029__c02 > stage5_n3__from__n0088__c03,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
probfloor0002,97,10,repair_subset,transfer,local_to_transfer,over_transfer_on_local_oracle,23.5,27.48208,ffddd on fdddd,mostly_deep_vs_mostly_deep_required,True,airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card,grant_app_permission|reboot_device|reseat_sim_card|reset_apn_settings|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_wifi_calling,,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12|invalid_local_transfer_floor_18,stage4_n3__from__n0026__c02 > stage5_n2__from__n0078__c02,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
probfloor0002,98,13,repair_subset,repair_subset,matched_terminal_action,subset_mismatch_with_missing_oracle_repair_tools,17.0,22.916909999999998,dfddf on fdddd,mostly_deep_vs_mostly_deep_required,True,airplane_mode_on|bad_network_preference|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off,reseat_sim_card|set_network_mode_preference|toggle_airplane_mode|toggle_data|toggle_roaming,toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission|grant_app_permission,subset_mismatch_base_plus_linear|local_clear_failure_floor_10|local_clear_and_aux_failure_floor_12,stage4_n3__from__n0040__c02 > stage5_n4__from__n0117__c04,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
probfloor0002,99,16,repair_all,repair_all,matched_terminal_action,no_terminal_failure_or_low_penalty,0.0,3.91377,fdddd on fdddd,mostly_deep_vs_mostly_deep_required,False,,,toggle_airplane_mode|reseat_sim_card|toggle_data|toggle_roaming|set_network_mode_preference|toggle_wifi_calling|reset_apn_settings|reboot_device|grant_app_permission,,stage4_n5__from__n0061__c04 > stage5_n5__from__n0175__c03,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
