experiment,seed,method_short,method,regime,episode_index,episode_1based,phase,switch_episode_index,switch_episode_1based,cost,oracle_cost,regret,path,path_prob,root_prob_used,root_selection_mode,root_child,root_base_alias,base_alias_path,family_label,trap_basin,target_subtree,target_good,target_bad,decoy_branch,broad_safe_basin,exact_best
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,2,3,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n4__from__root__c04"", ""stage2_n3__from__n0004__c03"", ""stage3_n3__from__n0017__c01"", ""stage4_n3__from__n0056__c02"", ""stage5_n3__from__n0157__c03""]",0.00197325988480555,0.23679118617666597,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n3"", ""stage3_n3"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_non_safe_all_shared_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,3,4,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n1__from__root__c01"", ""stage2_n3__from__n0001__c03"", ""stage3_n5__from__n0008__c03"", ""stage4_n5__from__n0031__c04"", ""stage5_n5__from__n0096__c03""]",0.002641862377298366,0.28532113674822357,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n3"", ""stage3_n5"", ""stage4_n5"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,4,5,pre_switch,5,6,0.0,0.05794379563204665,-0.05794379563204665,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n5__from__n0011__c03"", ""stage4_n4__from__n0040__c03"", ""stage5_n3__from__n0118__c02""]",0.002433015124468898,0.35035417792352136,direct_exploit,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n5"", ""stage4_n4"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,5,6,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n2__from__n0075__c02""]",0.014983466008580639,0.12242489824773983,frozen_root_post_switch,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_avg_baited_corridor_post_switch,False,True,True,False,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,6,7,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n3__from__n0003__c03"", ""stage3_n3__from__n0014__c01"", ""stage4_n3__from__n0047__c02"", ""stage5_n3__from__n0134__c03""]",0.004866030248937796,0.35035417792352136,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n3"", ""stage3_n3"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_balancing_candidate_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,7,8,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n1__from__root__c01"", ""stage2_n2__from__n0001__c02"", ""stage3_n3__from__n0007__c02"", ""stage4_n3__from__n0026__c02"", ""stage5_n3__from__n0078__c03""]",0.0036457946450924876,0.12242489824773983,frozen_root_post_switch,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n2"", ""stage3_n3"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_avg_baited_corridor_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,8,9,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n1__from__root__c01"", ""stage2_n2__from__n0001__c02"", ""stage3_n5__from__n0007__c04"", ""stage4_n2__from__n0028__c01"", ""stage5_n1__from__n0083__c01""]",0.0030990801892923398,0.12242489824773983,frozen_root_post_switch,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n2"", ""stage3_n5"", ""stage4_n2"", ""stage5_n1""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,9,10,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n1__from__n0004__c01"", ""stage3_n2__from__n0015__c02"", ""stage4_n1__from__n0051__c01"", ""stage5_n2__from__n0144__c02""]",0.006165526202433124,0.0986921620764707,frozen_root_post_switch,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,10,11,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n1__from__n0012__c01"", ""stage4_n1__from__n0041__c01"", ""stage5_n2__from__n0120__c02""]",0.0421783111592942,0.35035417792352136,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,11,12,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n5__from__root__c05"", ""stage2_n3__from__n0005__c01"", ""stage3_n4__from__n0020__c02"", ""stage4_n4__from__n0066__c03"", ""stage5_n4__from__n0190__c03""]",0.0008098204353430339,0.0781745838287468,frozen_root_post_switch,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n3"", ""stage3_n4"", ""stage4_n4"", ""stage5_n4""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,12,13,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n5__from__n0013__c04"", ""stage4_n4__from__n0046__c03"", ""stage5_n4__from__n0131__c03""]",0.004394992233094292,0.35035417792352136,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n5"", ""stage4_n4"", ""stage5_n4""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,13,14,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n2__from__root__c02"", ""stage2_n2__from__n0002__c02"", ""stage3_n3__from__n0010__c02"", ""stage4_n3__from__n0035__c02"", ""stage5_n2__from__n0101__c02""]",0.0036495226867033475,0.35035417792352136,frozen_root_post_switch,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n2"", ""stage3_n3"", ""stage4_n3"", ""stage5_n2""]",ps_favored_v10_decoy_branch_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,14,15,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n2__from__root__c02"", ""stage2_n1__from__n0002__c01"", ""stage3_n2__from__n0009__c02"", ""stage4_n1__from__n0033__c01"", ""stage5_n1__from__n0098__c01""]",0.02919618149362678,0.35035417792352136,frozen_root_post_switch,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_exact_best_post_switch,False,True,True,False,False,True,True
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,15,16,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n1__from__root__c01"", ""stage2_n3__from__n0001__c03"", ""stage3_n4__from__n0008__c02"", ""stage4_n5__from__n0030__c04"", ""stage5_n5__from__n0092__c03""]",0.004290814248538761,0.12242489824773983,frozen_root_post_switch,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n3"", ""stage3_n4"", ""stage4_n5"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,16,17,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n5__from__n0004__c05"", ""stage3_n4__from__n0019__c02"", ""stage4_n3__from__n0063__c02"", ""stage5_n3__from__n0179__c03""]",0.0006849560807445458,0.0986921620764707,frozen_root_post_switch,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n5"", ""stage3_n4"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_trap_basin_post_switch,True,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,17,18,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n5__from__n0011__c03"", ""stage4_n5__from__n0040__c04"", ""stage5_n4__from__n0119__c02""]",0.0032440201659585306,0.35035417792352136,frozen_root_post_switch,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n5"", ""stage4_n5"", ""stage5_n4""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,18,19,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n4__from__n0005__c02"", ""stage3_n4__from__n0021__c02"", ""stage4_n4__from__n0069__c03"", ""stage5_n5__from__n0200__c04""]",0.0008098204353430339,0.0781745838287468,frozen_root_post_switch,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n4"", ""stage3_n4"", ""stage4_n4"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,exp,direct_multistage_exp3,freeze_layer1_post_switch,19,20,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n4__from__n0004__c04"", ""stage3_n3__from__n0018__c01"", ""stage4_n3__from__n0059__c02"", ""stage5_n2__from__n0167__c02""]",0.002054147755246271,0.0986921620764707,frozen_root_post_switch,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n4"", ""stage3_n3"", ""stage4_n3"", ""stage5_n2""]",ps_favored_v10_trap_basin_post_switch,True,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,0,1,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n1__from__root__c01"", ""stage2_n3__from__n0001__c03"", ""stage3_n5__from__n0008__c03"", ""stage4_n3__from__n0031__c02"", ""stage5_n2__from__n0094__c02""]",0.0013888888888888887,0.2,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n3"", ""stage3_n5"", ""stage4_n3"", ""stage5_n2""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,1,2,pre_switch,5,6,0.0,0.05794379563204665,-0.05794379563204665,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n5__from__n0013__c04"", ""stage4_n2__from__n0046__c01"", ""stage5_n1__from__n0129__c01""]",0.0024665748560069372,0.23679118617666597,direct_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n5"", ""stage4_n2"", ""stage5_n1""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,2,3,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n5__from__root__c05"", ""stage2_n4__from__n0005__c02"", ""stage3_n5__from__n0021__c03"", ""stage4_n2__from__n0070__c01"", ""stage5_n1__from__n0202__c01""]",0.003288766474675916,0.23679118617666597,direct_exploit,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n4"", ""stage3_n5"", ""stage4_n2"", ""stage5_n1""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,3,4,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n4__from__root__c04"", ""stage2_n2__from__n0004__c02"", ""stage3_n5__from__n0016__c04"", ""stage4_n5__from__n0055__c04"", ""stage5_n2__from__n0155__c01""]",0.001188838069784265,0.28532113674822357,direct_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n2"", ""stage3_n5"", ""stage4_n5"", ""stage5_n2""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,4,5,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n1__from__root__c01"", ""stage2_n2__from__n0001__c02"", ""stage3_n5__from__n0007__c04"", ""stage4_n3__from__n0028__c02"", ""stage5_n1__from__n0084__c01""]",0.0006073653265072754,0.0781745838287468,direct_exploit,stage1_n1__from__root__c01,stage1_n1,"[""stage1_n1"", ""stage2_n2"", ""stage3_n5"", ""stage4_n3"", ""stage5_n1""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,5,6,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n1__from__n0012__c01"", ""stage4_n1__from__n0041__c01"", ""stage5_n1__from__n0120__c01""]",0.031614372191149744,0.37937246629379695,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,6,7,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n1__from__n0002__c01"", ""stage3_n1__from__n0009__c01"", ""stage4_n1__from__n0032__c01"", ""stage5_n1__from__n0097__c01""]",0.031614372191149744,0.37937246629379695,frozen_root_post_switch,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,7,8,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n3__from__n0002__c03"", ""stage3_n4__from__n0011__c02"", ""stage4_n4__from__n0039__c03"", ""stage5_n1__from__n0114__c01""]",0.0037757297987834376,0.37937246629379695,frozen_root_post_switch,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n3"", ""stage3_n4"", ""stage4_n4"", ""stage5_n1""]",ps_favored_v10_decoy_branch_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,8,9,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n5__from__n0005__c03"", ""stage3_n3__from__n0022__c01"", ""stage4_n2__from__n0071__c01"", ""stage5_n2__from__n0206__c02""]",0.004403551383513541,0.10686639774848303,frozen_root_post_switch,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n5"", ""stage3_n3"", ""stage4_n2"", ""stage5_n2""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,9,10,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n3__from__n0003__c03"", ""stage3_n4__from__n0014__c02"", ""stage4_n5__from__n0048__c04"", ""stage5_n5__from__n0138__c03""]",0.00351270802123886,0.37937246629379695,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n3"", ""stage3_n4"", ""stage4_n5"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,10,11,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n2__from__n0002__c02"", ""stage3_n5__from__n0010__c04"", ""stage4_n5__from__n0037__c04"", ""stage5_n4__from__n0109__c02""]",0.006154030741147805,0.37937246629379695,frozen_root_post_switch,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n2"", ""stage3_n5"", ""stage4_n5"", ""stage5_n4""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,11,12,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n1__from__n0012__c01"", ""stage4_n1__from__n0041__c01"", ""stage5_n1__from__n0120__c01""]",0.04530875758540125,0.37937246629379695,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n1"", ""stage4_n1"", ""stage5_n1""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,12,13,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n2__from__root__c02"", ""stage2_n2__from__n0002__c02"", ""stage3_n4__from__n0010__c03"", ""stage4_n4__from__n0036__c03"", ""stage5_n3__from__n0104__c02""]",0.004402676468611044,0.37937246629379695,frozen_root_post_switch,stage1_n2__from__root__c02,stage1_n2,"[""stage1_n2"", ""stage2_n2"", ""stage3_n4"", ""stage4_n4"", ""stage5_n3""]",ps_favored_v10_decoy_branch_post_switch,False,False,False,False,True,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,13,14,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n5__from__n0013__c04"", ""stage4_n4__from__n0046__c03"", ""stage5_n3__from__n0131__c02""]",0.004615523055860854,0.37937246629379695,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n5"", ""stage4_n4"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,14,15,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n1__from__n0003__c01"", ""stage3_n2__from__n0012__c02"", ""stage4_n1__from__n0042__c01"", ""stage5_n2__from__n0121__c02""]",0.05407803135365367,0.37937246629379695,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n1"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_target_bad_post_switch,False,True,False,True,False,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,15,16,post_switch,5,6,0.0,0.01,-0.01,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n2__from__n0013__c01"", ""stage4_n1__from__n0043__c01"", ""stage5_n2__from__n0122__c02""]",0.04859177505460209,0.37937246629379695,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n2"", ""stage4_n1"", ""stage5_n2""]",ps_favored_v10_balancing_candidate_post_switch,False,False,False,False,True,True,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,16,17,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n4__from__root__c04"", ""stage2_n4__from__n0004__c04"", ""stage3_n5__from__n0018__c03"", ""stage4_n2__from__n0061__c01"", ""stage5_n2__from__n0172__c02""]",0.0013790872981271466,0.13256481158375277,frozen_root_post_switch,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n4"", ""stage3_n5"", ""stage4_n2"", ""stage5_n2""]",ps_favored_v10_trap_basin_post_switch,True,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,17,18,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n3__from__n0005__c01"", ""stage3_n4__from__n0020__c02"", ""stage4_n3__from__n0066__c02"", ""stage5_n3__from__n0189__c03""]",0.00217043911967529,0.10686639774848303,frozen_root_post_switch,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n3"", ""stage3_n4"", ""stage4_n3"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,18,19,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n5__from__root__c05"", ""stage2_n3__from__n0005__c01"", ""stage3_n5__from__n0020__c03"", ""stage4_n5__from__n0067__c04"", ""stage5_n5__from__n0195__c03""]",0.0030516832312993854,0.10686639774848303,frozen_root_post_switch,stage1_n5__from__root__c05,stage1_n5,"[""stage1_n5"", ""stage2_n3"", ""stage3_n5"", ""stage4_n5"", ""stage5_n5""]",ps_favored_v10_multi_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,1,exp,direct_multistage_exp3,freeze_layer1_post_switch,19,20,post_switch,5,6,1.0,0.01,0.99,"[""stage1_n3__from__root__c03"", ""stage2_n3__from__n0003__c03"", ""stage3_n5__from__n0014__c03"", ""stage4_n4__from__n0049__c03"", ""stage5_n3__from__n0141__c02""]",0.0023585517293292827,0.37937246629379695,frozen_root_post_switch,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n3"", ""stage3_n5"", ""stage4_n4"", ""stage5_n3""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,ps,risky_ps_linear,dynamic,0,1,pre_switch,5,6,1.0,0.05794379563204665,0.9420562043679533,"[""stage1_n4__from__root__c04"", ""stage2_n2__from__n0004__c02"", ""stage3_n3__from__n0016__c02"", ""stage4_n3__from__n0053__c02"", ""stage5_n2__from__n0147__c02""]",0.001666666666666667,0.2,risky_exploit,stage1_n4__from__root__c04,stage1_n4,"[""stage1_n4"", ""stage2_n2"", ""stage3_n3"", ""stage4_n3"", ""stage5_n2""]",ps_favored_v10_non_safe_all_shared_post_switch,False,False,False,False,False,False,False
llm_v5_no_archetype_intervention_layer1_d4_eta03_eps001_r2_3methods_fixed_layer1_prob_sanity,0,ps,risky_ps_linear,dynamic,1,2,pre_switch,5,6,0.0,0.05794379563204665,-0.05794379563204665,"[""stage1_n3__from__root__c03"", ""stage2_n2__from__n0003__c02"", ""stage3_n5__from__n0013__c04"", ""stage4_n3__from__n0046__c02"", ""stage5_n4__from__n0130__c04""]",0.0012332874280034686,0.23679118617666597,risky_exploit,stage1_n3__from__root__c03,stage1_n3,"[""stage1_n3"", ""stage2_n2"", ""stage3_n5"", ""stage4_n3"", ""stage5_n4""]",ps_favored_v10_one_barrier_post_switch,False,False,False,False,False,False,False
