method,episode_index,episode_1based,phase,schedule_phase,repeat_index,position_in_cycle,dataset_index,original_task_id,expected_terminal_action,oracle_action,final_action,terminal_cost,reasoning_cost,total_cost,exact_match,subset_mismatch,policy_violation_count,actual_modes,required_modes,actual_fast_count,actual_deep_count,required_fast_count,required_deep_count,actual_majority,required_majority,majority_pair,mismatch_bucket,post_switch_probability_freeze_active,post_switch_probability_freeze_mode,root_child_id,root_selection_mode,leaf_type,selected_shared_path,selected_unshared_path,clear_execution_success,assistant_side_required,assistant_side_tool_calls,assistant_execution_status,assistant_execution_success
epsilon_exp3,39,40,post_switch,target_post_switch,3,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,15.0,4.136335,19.202435,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,40,41,post_switch,target_post_switch,4,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,17.5,4.36287,21.92567,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,41,42,post_switch,target_post_switch,4,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.1769,4.2559,True,False,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,True,False,0,not_required,
epsilon_exp3,42,43,post_switch,target_post_switch,4,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,repair_subset,21.0,4.26632,25.34532,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,2,assistant_tool_called_but_not_clean,False
epsilon_exp3,43,44,post_switch,target_post_switch,4,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,13.0,5.230555,18.301555,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,44,45,post_switch,target_post_switch,4,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.69864,5.77234,False,True,0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,45,46,post_switch,target_post_switch,4,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,3.0,5.603435,8.671135,False,True,1,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,46,47,post_switch,target_post_switch,4,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,transfer,20.5,5.00106,25.57686,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,47,48,post_switch,target_post_switch,4,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,transfer,18.5,5.552455,24.131455000000003,False,True,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,48,49,post_switch,target_post_switch,4,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,19.5,5.149015,24.721915000000003,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,49,50,post_switch,target_post_switch,4,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,transfer,20.5,4.89889,25.472990000000003,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,50,51,post_switch,target_post_switch,5,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,3.0,4.410555,7.481055,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,51,52,post_switch,target_post_switch,5,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,repair_subset,17.0,4.207855,21.273455,False,True,1,fast/deep/deep/fast/fast,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,52,53,post_switch,target_post_switch,5,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,transfer,19.5,4.991815,24.570214999999997,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,53,54,post_switch,target_post_switch,5,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,17.0,3.61401,20.68691,False,True,1,fast/fast/deep/fast/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,54,55,post_switch,target_post_switch,5,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,3.0,5.635735,8.699735,False,True,1,deep/fast/fast/fast/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,unshared,False,True,False,True,1,assistant_tool_called_but_not_clean,False
epsilon_exp3,55,56,post_switch,target_post_switch,5,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,13.0,5.292935,18.368735,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,True,1,assistant_tool_called_but_not_clean,False
epsilon_exp3,56,57,post_switch,target_post_switch,5,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,4.42476,6.49996,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,57,58,post_switch,target_post_switch,5,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.308865,16.377165,False,True,0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,58,59,post_switch,target_post_switch,5,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,19.5,4.540085,24.106185,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,59,60,post_switch,target_post_switch,5,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,5.0,5.912755,10.981655,False,True,1,deep/fast/deep/fast/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,60,61,post_switch,target_post_switch,6,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,17.5,4.36423,21.93923,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,61,62,post_switch,target_post_switch,6,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,repair_all,0.0,5.643135,5.720335,True,False,0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,0,5,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,deep_on_fast_required,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,True,False,0,not_required,
epsilon_exp3,62,63,post_switch,target_post_switch,6,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,transfer,19.5,6.675555,26.243955,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,63,64,post_switch,target_post_switch,6,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,repair_subset,13.0,5.724855,18.795254999999997,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,64,65,post_switch,target_post_switch,6,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.35625,5.43205,False,True,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,65,66,post_switch,target_post_switch,6,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,3.0,4.65308,7.72768,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,66,67,post_switch,target_post_switch,6,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,transfer,21.5,5.86065,27.43435,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,67,68,post_switch,target_post_switch,6,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.972145,17.037445,False,True,0,deep/fast/deep/deep/fast,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n3__from__root__c03,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,68,69,post_switch,target_post_switch,6,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,19.5,4.592805,24.168605,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,69,70,post_switch,target_post_switch,6,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,transfer,20.5,5.70707,26.286969999999997,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,70,71,post_switch,target_post_switch,7,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,7.0,5.030305,12.089705,False,True,1,fast/fast/deep/fast/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n4__from__root__c04,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,71,72,post_switch,target_post_switch,7,1,65,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_all,repair_all,repair_all,0.0,4.710105,4.789105,True,False,0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,True,False,0,not_required,
epsilon_exp3,72,73,post_switch,target_post_switch,7,2,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],repair_subset,repair_subset,transfer,19.5,4.681195,24.254694999999998,False,True,1,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,unshared,False,True,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,73,74,post_switch,target_post_switch,7,3,17,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],repair_subset,repair_subset,transfer,20.5,4.94564,25.521440000000002,False,True,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,74,75,post_switch,target_post_switch,7,4,67,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:None],transfer,transfer,transfer,1.0,4.397195,5.472695,False,True,0,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,75,76,post_switch,target_post_switch,7,5,35,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],repair_subset,repair_subset,repair_subset,2.0,5.07569,7.15469,True,False,1,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,all_stage_modes_match,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,76,77,post_switch,target_post_switch,7,6,51,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_subset,repair_subset,repair_subset,13.0,5.314975,18.381075,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,77,78,post_switch,target_post_switch,7,7,45,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],repair_all,repair_all,repair_subset,11.0,5.334365,16.406365,False,True,0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,False,0,not_required,
epsilon_exp3,78,79,post_switch,target_post_switch,7,8,40,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,transfer,19.5,5.159215,24.726115,False,True,1,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,1,4,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,both_mismatch_types,True,full_tree_child_marginal_at_switch,stage1_n2__from__root__c02,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,79,80,post_switch,target_post_switch,7,9,46,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],repair_subset,repair_subset,repair_subset,15.0,4.837755,19.912155,False,True,1,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,2,3,1,4,mostly_deep,mostly_deep,mostly_deep_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n5__from__root__c05,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
epsilon_exp3,80,81,post_switch,target_post_switch,8,0,16,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],repair_subset,repair_subset,repair_subset,9.0,5.19325,14.262550000000001,False,True,1,fast/fast/deep/fast/deep,fast/deep/deep/deep/deep,3,2,1,4,mostly_fast,mostly_deep,mostly_fast_path__mostly_deep_task,fast_on_deep_required,True,full_tree_child_marginal_at_switch,stage1_n1__from__root__c01,frozen_tree_post_switch,shared,True,False,False,True,0,assistant_required_but_no_tool_or_not_clean,False
